Razan Alzeer;723836531;5 June 1991;0580773329;O48N10;Honda;2010;14 January 2015;19 March 2015;6816
Khalid Jaber;959049185;26 April 1971;0572127377;G56L50;Nissan;2012;15 January 2015;18 February 2015;3468
Tariq Suleiman;982995830;21 April 2002;0543200262;J98A44;Hyundai;2010;15 January 2015;16 February 2015;2208
Salma Abdallah;202211867;8 February 1984;0580138700;J84K48;Ford;2012;17 January 2015;23 February 2015;2664
Oday Amer;139574810;20 May 1995;0585120445;K71W64;Hyundai;2015;18 January 2015;23 January 2015;360
Suleiman Zeyad;922148813;22 September 1975;0577355019;M42Q89;Honda;2014;20 January 2015;10 February 2015;2079
Suleiman Suleiman;998474733;4 October 1981;0557860667;P78S72;Nissan;2014;20 January 2015;06 February 2015;1759
Amer Awwad;245969805;5 November 1978;0543651189;M83P71;Nissan;2012;21 January 2015;23 February 2015;3712
Sana Salem;515124197;21 February 1987;0574878239;S63C72;Audi;2014;22 January 2015;13 February 2015;3300
Saba Amer;244722391;13 January 1988;0512879413;E30B73;Ford;2011;24 January 2015;04 April 2015;4760
Salem Oday;291999216;13 April 1980;0542047513;E68B35;Volkswagen;2011;24 January 2015;13 February 2015;2560
Amer Alzeer;206207056;8 September 2000;0587085145;K71W64;Hyundai;2015;24 January 2015;05 March 2015;2520
Salam Awwad;642020136;2 May 1983;0522564842;Y89Q68;BMW;2014;25 January 2015;19 February 2015;3450
Aseel Abdul_Kreem;414157558;27 October 1977;0576958413;C43B10;Ford;2013;26 January 2015;04 April 2015;4488
Abdul_Kreem Tariq;222607514;26 May 1982;0558251265;M78S74;Honda;2013;26 January 2015;17 February 2015;2310
Sana Abdul_Kreem;787044732;10 March 1978;0531567254;A68E53;Mazda;2014;27 January 2015;05 February 2015;837
Oday Suleiman;993247069;9 November 1976;0554134235;V23P96;Volkswagen;2011;27 January 2015;20 February 2015;3504
Abdul_Kreem Jamal;702779345;12 June 2000;0540795719;M38V49;Ford;2011;27 January 2015;08 February 2015;876
Jaber Mohammad;430367135;5 June 1989;0567467991;W25O95;BMW;2013;27 January 2015;22 March 2015;7560
Zeyad Abdallah;969606425;10 August 1990;0528753693;F23X97;Mazda;2010;28 January 2015;06 April 2015;7344
Mariam Jaber;207302067;10 November 1988;0526256260;A92F95;BMW;2015;28 January 2015;07 February 2015;1560
Haneen Ahmad;621337846;21 September 1978;0574576385;U56K84;Mercedes;2011;29 January 2015;20 February 2015;2684
Ahmad Zeyad;485830235;24 June 1990;0548015794;U39C92;Nissan;2012;30 January 2015;09 April 2015;7866
Awwad Zeyad;222008345;19 December 1971;0566228804;P24H17;BMW;2012;30 January 2015;22 February 2015;3266
Jaber Jaber;376127859;4 June 1985;0556411153;J94Y18;Mazda;2013;31 January 2015;03 March 2015;3441
Suleiman Nassar;275080954;8 August 2002;0587728071;I86L81;Honda;2012;31 January 2015;22 March 2015;4500
Nassar Jamal;616724775;19 February 1986;0591129472;E14D45;BMW;2010;04 February 2015;22 April 2015;9240
Oday Khalid;702879536;10 November 1972;0598955874;W89Y12;Ford;2011;05 February 2015;17 February 2015;792
Khalid Ahmad;331370398;27 March 1973;0529765203;S52Q75;Mazda;2012;06 February 2015;12 April 2015;6727
Awwad Ahmad;156531979;19 June 1995;0560416234;P88O70;BMW;2012;06 February 2015;08 February 2015;300
Haneen Abedlrahman;392627532;20 March 1999;0577921654;A68E53;Mazda;2014;06 February 2015;18 February 2015;1134
Aseel Khalid;693966557;21 July 1974;0555368894;U38R21;Mercedes;2015;07 February 2015;17 March 2015;5168
Awwad Khalaf;507182058;10 January 1984;0587131757;P78S72;Nissan;2014;07 February 2015;04 March 2015;2250
Salam Abdallah;856770088;15 June 1994;0523173442;S72O69;Honda;2013;08 February 2015;02 March 2015;2343
Salem Nassar;353138820;22 July 1989;0519959268;T30G32;Volkswagen;2013;08 February 2015;26 April 2015;11396
Mariam Ahmad;603792910;17 March 1994;0573335984;E95G84;Nissan;2012;08 February 2015;08 March 2015;3024
Mohammad Zeyad;106986677;9 April 1988;0546606795;A92F95;BMW;2015;08 February 2015;13 March 2015;4356
Salma Tariq;916739481;18 March 1971;0523294267;M38V49;Ford;2011;09 February 2015;25 April 2015;6000
Oday Mohammad;182579043;2 January 1989;0554522902;P88O70;BMW;2012;09 February 2015;16 February 2015;1022
Abedlrahman Alzeer;518574891;6 November 1978;0513606720;A19D22;Audi;2013;10 February 2015;23 April 2015;10224
Mohammad Jaber;359205924;4 March 1995;0585662568;M42Q89;Honda;2014;11 February 2015;07 March 2015;2844
Jamal Jamal;679043859;20 December 1994;0561057863;H28P49;Kia;2012;12 February 2015;28 April 2015;5700
Aseel Oday;492719996;5 September 1994;0596877593;Z85Z62;Nissan;2015;12 February 2015;15 March 2015;3162
Mohammad Oday;156004121;20 January 1999;0520157794;C62L10;Honda;2013;14 February 2015;19 February 2015;532
Zeyad Jaber;487252522;25 August 1978;0575202902;S63C72;Audi;2014;14 February 2015;02 May 2015;11088
Salam Amer;716314111;9 August 1993;0583435628;E68B35;Volkswagen;2011;14 February 2015;23 April 2015;10880
Abdallah Salem;814389492;8 February 1991;0558207518;J98A44;Hyundai;2010;17 February 2015;26 April 2015;4828
Salma Jaber;643683233;28 June 1975;0556460502;P88O70;BMW;2012;17 February 2015;24 April 2015;10032
Jaber Suleiman;106981626;28 September 1989;0566642613;M78S74;Honda;2013;18 February 2015;29 April 2015;6405
Haneen Amer;487713364;21 August 1986;0533634407;W89Y12;Ford;2011;18 February 2015;09 May 2015;5360
Amer Nassar;831268106;27 July 1984;0525829721;O46E85;Ford;2012;19 February 2015;05 May 2015;4725
Ahmad Abedlrahman;935134931;27 May 1986;0529269706;E82D14;Honda;2010;19 February 2015;16 April 2015;5292
Nassar Mohammad;517401196;5 January 1980;0564346165;K81C96;BMW;2010;19 February 2015;12 April 2015;8216
Salma Abdul_Kreem;741351535;4 May 1978;0594481608;G56L50;Nissan;2012;19 February 2015;09 March 2015;1836
Haneen Zeyad;665043928;28 September 1970;0579764825;A68E53;Mazda;2014;19 February 2015;15 April 2015;5610
Jamal Khalaf;412731961;10 November 1991;0579695623;Y89Q68;BMW;2014;20 February 2015;10 April 2015;7252
Awwad Mohammad;884876131;9 July 1998;0538647318;C62L10;Honda;2013;20 February 2015;06 May 2015;7987
Mohammad Khalid;189204024;25 April 1984;0511750045;V31O93;Hyundai;2015;21 February 2015;11 March 2015;1350
Saba Abdullah;599066053;6 March 1992;0576071782;V23P96;Volkswagen;2011;21 February 2015;21 March 2015;3976
Jamal Awwad;106825064;27 June 1975;0511010723;U56K84;Mercedes;2011;21 February 2015;30 April 2015;10336
Nassar Abdul_Kreem;728899645;24 August 1973;0523226903;V90Z18;Audi;2014;22 February 2015;16 March 2015;3168
Abdul_Kreem Alzeer;773425617;23 November 1988;0515529790;P24H17;BMW;2012;23 February 2015;26 April 2015;8432
Abdallah Khalaf;231745734;13 July 1978;0590086062;I39T48;Nissan;2014;24 February 2015;13 April 2015;5688
Salam Mohammad;193034163;28 March 1997;0556343152;O15X13;Volkswagen;2012;24 February 2015;11 May 2015;10032
Abdallah Mohammad;155136685;28 December 1971;0571656244;G27G72;BMW;2015;24 February 2015;19 April 2015;7344
Salma Nassar;861467641;28 April 1979;0541711926;J84K48;Ford;2012;24 February 2015;05 May 2015;5320
Abedlrahman Salem;339867230;10 December 1971;0599847211;M83P71;Nissan;2012;24 February 2015;06 April 2015;4674
Haneen Abdul_Kreem;683250081;6 September 1982;0574017067;Z92R21;Audi;2011;25 February 2015;19 March 2015;2728
Salma Amer;258185944;1 December 1981;0547797987;M21Z77;BMW;2014;27 February 2015;10 May 2015;9216
Nassar Abdullah;432334150;21 October 1978;0534040201;T73U27;Kia;2013;03 March 2015;11 March 2015;632
Jaber Amer;890960127;13 February 1995;0553227434;S72O69;Honda;2013;03 March 2015;04 May 2015;6975
Abdul_Kreem Abdullah;780476804;10 September 1984;0543906410;J94Y18;Mazda;2013;04 March 2015;23 March 2015;1909
Mohammad Abdul_Kreem;779968268;6 February 1976;0525804390;T34P55;Kia;2010;05 March 2015;15 April 2015;2747
Abdallah Amer;520142155;21 June 1989;0514654459;P78S72;Nissan;2014;05 March 2015;20 April 2015;4209
Mohammad Abdullah;736967817;26 October 1977;0515315687;K71W64;Hyundai;2015;06 March 2015;08 April 2015;2244
Oday Ahmad;792100573;5 April 1995;0577873748;M42Q89;Honda;2014;08 March 2015;23 May 2015;9006
Abdallah Abdallah;820553536;19 January 1975;0526229484;C29P18;Mazda;2011;09 March 2015;25 May 2015;7045
Ahmad Jaber;770936959;25 June 1994;0552966520;E95G84;Nissan;2012;09 March 2015;09 April 2015;3627
Jamal Amer;373406697;8 November 1971;0523429622;G56L50;Nissan;2012;10 March 2015;18 March 2015;792
Oday Jaber;758351856;5 November 1983;0520258356;V31O93;Hyundai;2015;12 March 2015;15 May 2015;4800
Amer Zeyad;569534043;11 December 1987;0511724766;T73U27;Kia;2013;12 March 2015;07 April 2015;1820
Aseel Amer;471665396;5 March 1976;0575232300;G93L68;Volkswagen;2015;13 March 2015;31 May 2015;12008
Jaber Alzeer;725845904;11 May 1994;0566494469;A92F95;BMW;2015;14 March 2015;02 June 2015;10880
Salem Suleiman;352966450;7 July 1970;0523269515;D96N10;Mazda;2012;16 March 2015;22 March 2015;630
Tariq Oday;633254534;25 June 1986;0532207666;Z85Z62;Nissan;2015;16 March 2015;05 May 2015;5775
Suleiman Tariq;376439121;15 June 1971;0527427585;V90Z18;Audi;2014;17 March 2015;29 April 2015;6880
Amer Khalaf;551812666;12 May 1973;0554783834;T31L48;Kia;2015;18 March 2015;12 April 2015;1750
Saba Abdallah;727818913;17 January 1978;0565886069;U38R21;Mercedes;2015;18 March 2015;18 April 2015;4898
Aseel Abedlrahman;448093315;5 October 1973;0534854472;G56L50;Nissan;2012;19 March 2015;09 April 2015;2142
Aseel Zeyad;631834656;21 April 1989;0579859875;O48N10;Honda;2010;20 March 2015;20 May 2015;6771
Salma Khalid;792217639;23 April 1992;0551062961;Z92R21;Audi;2011;20 March 2015;11 May 2015;7384
Khalid Nassar;515352272;23 November 1997;0560133401;U10K13;Audi;2015;22 March 2015;22 April 2015;4650
Sana Tariq;915680421;11 January 1988;0553524659;I79K89;BMW;2013;22 March 2015;25 May 2015;8704
Suleiman Khalaf;129600551;11 July 1992;0534838209;V23P96;Volkswagen;2011;22 March 2015;10 April 2015;2850
Sana Abdullah;520742101;11 August 1984;0576654792;P14X36;Honda;2015;23 March 2015;18 April 2015;2652
Amer Abdullah;623593535;6 September 1970;0518201205;W25O95;BMW;2013;23 March 2015;26 March 2015;480
Nassar Abedlrahman;491731090;4 December 1988;0554140431;I86L81;Honda;2012;23 March 2015;02 June 2015;7668
Sana Khalid;499193245;20 April 1976;0514734783;D96N10;Mazda;2012;23 March 2015;12 May 2015;5175
Mohammad Jamal;701260059;9 April 1994;0521970281;J94Y18;Mazda;2013;24 March 2015;05 May 2015;4347
Ahmad Abdallah;770166524;10 March 1999;0569552942;O67R43;Audi;2014;26 March 2015;15 April 2015;2920
Salem Khalaf;604242054;29 February 1990;0564698661;P30B10;Mazda;2015;26 March 2015;06 June 2015;6588
Khalid Abdul_Kreem;294091821;13 October 1986;0542386805;W25O95;BMW;2013;27 March 2015;16 May 2015;7800
Oday Nassar;818464128;20 December 1978;0539208381;D27G81;Mercedes;2012;28 March 2015;11 April 2015;1708
Abedlrahman Tariq;298883475;15 April 1998;0552045023;E30B73;Ford;2011;05 April 2015;11 April 2015;372
Nassar Suleiman;502459248;28 July 2000;0588621451;C43B10;Ford;2013;05 April 2015;24 April 2015;1292
Salam Alzeer;688723006;9 May 1985;0577446062;F23X97;Mazda;2010;07 April 2015;29 April 2015;2112
Abedlrahman Awwad;471241006;11 February 1976;0581327399;M83P71;Nissan;2012;07 April 2015;09 April 2015;180
Salma Alzeer;975430181;2 December 1976;0534845661;T73U27;Kia;2013;08 April 2015;05 May 2015;2079
Nassar Khalid;176576674;21 April 1979;0547707719;K71W64;Hyundai;2015;09 April 2015;11 April 2015;128
Abdul_Kreem Khalid;846245265;8 December 2002;0549343154;U39C92;Nissan;2012;10 April 2015;19 June 2015;7560
Amer Oday;141186760;8 August 1993;0579924304;E95G84;Nissan;2012;10 April 2015;28 May 2015;5400
Salam Ahmad;751581586;9 November 1993;0549517286;G56L50;Nissan;2012;10 April 2015;27 April 2015;2040
Zeyad Jamal;540271118;18 February 1982;0542645112;M83P71;Nissan;2012;10 April 2015;20 June 2015;7774
Khalid Abdullah;785288852;8 November 1974;0558535365;Y89Q68;BMW;2014;11 April 2015;03 June 2015;6996
Awwad Awwad;805427817;19 March 1971;0576498104;V23P96;Volkswagen;2011;11 April 2015;30 April 2015;2432
Abdullah Abdallah;119594922;15 February 1973;0579844698;D27G81;Mercedes;2012;12 April 2015;29 April 2015;2550
Mohammad Mohammad;363503457;11 February 1994;0584578991;E30B73;Ford;2011;12 April 2015;15 May 2015;2343
Jaber Salem;414297393;26 March 1983;0532337368;K71W64;Hyundai;2015;12 April 2015;26 April 2015;1106
Jamal Zeyad;819761943;29 December 1971;0555389254;S52Q75;Mazda;2012;13 April 2015;06 May 2015;2139
Saba Salem;575158026;18 September 1976;0534927930;K81C96;BMW;2010;13 April 2015;13 June 2015;9150
Aseel Ahmad;951994962;28 December 1988;0564418833;T31L48;Kia;2015;13 April 2015;29 May 2015;3036
Suleiman Jaber;736549209;4 August 1979;0517286578;I39T48;Nissan;2014;14 April 2015;29 April 2015;1507
Haneen Jaber;901576906;28 March 1971;0542776129;A68E53;Mazda;2014;16 April 2015;18 June 2015;5953
Khalid Tariq;413084280;21 June 1981;0586894849;T34P55;Kia;2010;16 April 2015;22 May 2015;2448
Nassar Abdallah;661116484;24 April 1974;0534566789;O67R43;Audi;2014;16 April 2015;13 May 2015;3672
Abdullah Khalaf;583313663;23 July 1985;0587466154;E82D14;Honda;2010;17 April 2015;28 June 2015;7776
Sana Zeyad;214865814;17 June 1984;0591931382;U38R21;Mercedes;2015;19 April 2015;31 May 2015;6552
Haneen Tariq;212678753;18 October 2000;0515983999;P14X36;Honda;2015;19 April 2015;25 April 2015;648
Abdallah Suleiman;631841136;29 January 1999;0588589825;G27G72;BMW;2015;20 April 2015;04 May 2015;2044
Saba Khalaf;837946718;21 July 1991;0560131503;P78S72;Nissan;2014;21 April 2015;28 June 2015;8058
Abedlrahman Abdullah;385029353;8 January 1999;0520296478;E14D45;BMW;2010;23 April 2015;19 June 2015;8436
Aseel Suleiman;658815857;15 October 2002;0516869135;U10K13;Audi;2015;23 April 2015;16 May 2015;3174
Aseel Mohammad;787546989;8 June 1974;0544598018;A19D22;Audi;2013;24 April 2015;25 May 2015;4712
Tariq Khalid;704580364;29 May 1978;0574357064;E68B35;Volkswagen;2011;24 April 2015;09 June 2015;6992
Salem Amer;138253401;8 May 1982;0544207542;P88O70;BMW;2012;25 April 2015;04 June 2015;5360
Abedlrahman Abedlrahman;872538462;15 May 1996;0586477065;C43B10;Ford;2013;25 April 2015;17 May 2015;1474
Oday Abdullah;752417176;27 July 1982;0544305760;M38V49;Ford;2011;26 April 2015;10 June 2015;2745
Salam Abdul_Kreem;713901383;29 November 1981;0593132855;P14X36;Honda;2015;26 April 2015;22 June 2015;5557
Zeyad Khalid;667432475;21 March 1996;0522089807;T30G32;Volkswagen;2013;27 April 2015;03 May 2015;960
Salem Jamal;326637342;8 July 1980;0535122413;J98A44;Hyundai;2010;27 April 2015;15 July 2015;6083
Amer Jaber;523541633;27 July 1970;0586058151;P24H17;BMW;2012;27 April 2015;31 May 2015;4828
Aseel Khalaf;203334321;10 February 1971;0586492998;K71W64;Hyundai;2015;27 April 2015;30 April 2015;219
Awwad Suleiman;168925632;21 March 1985;0543598669;G56L50;Nissan;2012;28 April 2015;08 July 2015;6496
Sana Khalaf;476632167;7 May 1970;0540845320;H28P49;Kia;2012;29 April 2015;07 June 2015;2886
Abdallah Ahmad;939454535;19 April 1975;0534539714;M78S74;Honda;2013;30 April 2015;17 May 2015;2040
Salma Ahmad;235693108;15 April 1978;0574379865;V90Z18;Audi;2014;30 April 2015;31 May 2015;4216
Tariq Khalaf;273462247;28 November 1983;0549900030;F23X97;Mazda;2010;30 April 2015;21 May 2015;2488
Haneen Khalid;408501337;8 April 2000;0561805695;D27G81;Mercedes;2012;30 April 2015;08 July 2015;10488
Mohammad Khalaf;198809439;21 September 1991;0552026946;I39T48;Nissan;2014;30 April 2015;18 June 2015;4851
Jaber Oday;459393247;16 May 1994;0527722927;U56K84;Mercedes;2011;01 May 2015;30 May 2015;3770
Amer Abdallah;971700158;15 November 2002;0542952851;V23P96;Volkswagen;2011;01 May 2015;04 June 2015;4080
Razan Salem;966880138;19 April 1987;0530561131;K71W64;Hyundai;2015;01 May 2015;10 July 2015;4480
Salem Jaber;670727844;14 August 1988;0541455871;S63C72;Audi;2014;03 May 2015;28 June 2015;7840
Ahmad Salem;473228583;25 August 1998;0536129931;T30G32;Volkswagen;2013;04 May 2015;20 June 2015;6392
Mariam Mohammad;500858530;19 November 1972;0547525269;S72O69;Honda;2013;05 May 2015;05 June 2015;3162
Oday Zeyad;654867031;20 December 1982;0588576180;G27G72;BMW;2015;05 May 2015;09 June 2015;4690
Sana Oday;563812608;16 February 1996;0513348965;O46E85;Ford;2012;06 May 2015;24 June 2015;2940
Tariq Ahmad;427568501;6 April 1990;0588275044;J84K48;Ford;2012;06 May 2015;11 May 2015;310
Razan Abdallah;491688893;2 February 1971;0590953927;Z85Z62;Nissan;2015;06 May 2015;16 May 2015;1065
Zeyad Abdullah;185395080;29 February 1991;0599595564;J94Y18;Mazda;2013;06 May 2015;15 May 2015;1039
Jamal Suleiman;696146000;26 March 1974;0544837078;T73U27;Kia;2013;06 May 2015;16 June 2015;3075
Tariq Abdul_Kreem;836160020;21 December 1986;0578114974;C62L10;Honda;2013;07 May 2015;19 May 2015;1368
Salam Jaber;329398603;14 May 1993;0564610016;S52Q75;Mazda;2012;07 May 2015;28 June 2015;4992
Abedlrahman Oday;943105886;14 February 1988;0518165776;W89Y12;Ford;2011;10 May 2015;26 June 2015;2961
Saba Abedlrahman;730550960;26 May 1972;0567197896;M21Z77;BMW;2014;11 May 2015;26 July 2015;11400
Jamal Alzeer;868888786;12 June 1986;0555499527;O15X13;Volkswagen;2012;12 May 2015;08 June 2015;4158
Jaber Abdallah;500624848;9 January 2002;0587309969;Z92R21;Audi;2011;12 May 2015;19 May 2015;1078
Razan Alzeer;723836531;5 June 1991;0580773329;J84K48;Ford;2012;12 May 2015;31 May 2015;1330
Khalid Jaber;959049185;26 April 1971;0572127377;D96N10;Mazda;2012;13 May 2015;26 June 2015;4290
Tariq Suleiman;982995830;21 April 2002;0543200262;O67R43;Audi;2014;14 May 2015;10 June 2015;3672
Salma Abdallah;202211867;8 February 1984;0580138700;V31O93;Hyundai;2015;16 May 2015;29 June 2015;3520
Oday Amer;139574810;20 May 1995;0585120445;E30B73;Ford;2011;16 May 2015;04 August 2015;5360
Suleiman Zeyad;922148813;22 September 1975;0577355019;J94Y18;Mazda;2013;16 May 2015;29 July 2015;6993
Suleiman Suleiman;998474733;4 October 1981;0557860667;W25O95;BMW;2013;17 May 2015;19 June 2015;4356
Amer Awwad;245969805;5 November 1978;0543651189;U10K13;Audi;2015;17 May 2015;09 July 2015;7208
Sana Salem;515124197;21 February 1987;0574878239;Z85Z62;Nissan;2015;17 May 2015;26 July 2015;7665
Saba Amer;244722391;13 January 1988;0512879413;C43B10;Ford;2013;18 May 2015;31 July 2015;5254
Salem Oday;291999216;13 April 1980;0542047513;M78S74;Honda;2013;18 May 2015;25 May 2015;724
Amer Alzeer;206207056;8 September 2000;0587085145;C62L10;Honda;2013;20 May 2015;04 August 2015;8664
Salam Awwad;642020136;2 May 1983;0522564842;Z92R21;Audi;2011;20 May 2015;26 July 2015;10586
Aseel Abdul_Kreem;414157558;27 October 1977;0576958413;O48N10;Honda;2010;21 May 2015;04 July 2015;4422
Abdul_Kreem Tariq;222607514;26 May 1982;0558251265;F23X97;Mazda;2010;22 May 2015;09 August 2015;8413
Sana Abdul_Kreem;787044732;10 March 1978;0531567254;T34P55;Kia;2010;23 May 2015;15 June 2015;1794
Oday Suleiman;993247069;9 November 1976;0554134235;M42Q89;Honda;2014;24 May 2015;03 June 2015;960
Abdul_Kreem Jamal;702779345;12 June 2000;0540795719;C29P18;Mazda;2011;26 May 2015;12 July 2015;4582
Jaber Mohammad;430367135;5 June 1989;0567467991;I79K89;BMW;2013;26 May 2015;24 June 2015;4292
Zeyad Abdallah;969606425;10 August 1990;0528753693;A19D22;Audi;2013;26 May 2015;29 June 2015;4488
Mariam Jaber;207302067;10 November 1988;0526256260;M78S74;Honda;2013;26 May 2015;30 May 2015;456
Haneen Ahmad;621337846;21 September 1978;0574576385;E95G84;Nissan;2012;29 May 2015;18 July 2015;5100
Ahmad Zeyad;485830235;24 June 1990;0548015794;T31L48;Kia;2015;30 May 2015;20 June 2015;1281
Awwad Zeyad;222008345;19 December 1971;0566228804;U56K84;Mercedes;2011;31 May 2015;25 June 2015;3350
Jaber Jaber;376127859;4 June 1985;0556411153;M78S74;Honda;2013;31 May 2015;24 July 2015;5022
Suleiman Nassar;275080954;8 August 2002;0587728071;G93L68;Volkswagen;2015;01 June 2015;20 August 2015;10400
Nassar Jamal;616724775;19 February 1986;0591129472;U38R21;Mercedes;2015;01 June 2015;16 June 2015;1860
Oday Khalid;702879536;10 November 1972;0598955874;P24H17;BMW;2012;01 June 2015;10 June 2015;1242
Khalid Ahmad;331370398;27 March 1973;0529765203;V90Z18;Audi;2014;01 June 2015;06 June 2015;800
Awwad Ahmad;156531979;19 June 1995;0560416234;J84K48;Ford;2012;01 June 2015;22 July 2015;3060
Haneen Abedlrahman;392627532;20 March 1999;0577921654;A92F95;BMW;2015;03 June 2015;06 July 2015;5082
Aseel Khalid;693966557;21 July 1974;0555368894;I86L81;Honda;2012;03 June 2015;27 June 2015;2844
Awwad Khalaf;507182058;10 January 1984;0587131757;Y89Q68;BMW;2014;04 June 2015;12 August 2015;10488
Salam Abdallah;856770088;15 June 1994;0523173442;M42Q89;Honda;2014;04 June 2015;05 June 2015;96
Salem Nassar;353138820;22 July 1989;0519959268;P88O70;BMW;2012;05 June 2015;21 June 2015;2368
Mariam Ahmad;603792910;17 March 1994;0573335984;V23P96;Volkswagen;2011;05 June 2015;23 June 2015;2628
Mohammad Zeyad;106986677;9 April 1988;0546606795;S72O69;Honda;2013;06 June 2015;10 June 2015;414
Salma Tariq;916739481;18 March 1971;0523294267;M42Q89;Honda;2014;06 June 2015;29 July 2015;4929
Oday Mohammad;182579043;2 January 1989;0554522902;P30B10;Mazda;2015;07 June 2015;10 June 2015;301
Abedlrahman Alzeer;518574891;6 November 1978;0513606720;V90Z18;Audi;2014;07 June 2015;29 July 2015;6760
Mohammad Jaber;359205924;4 March 1995;0585662568;H28P49;Kia;2012;08 June 2015;22 August 2015;5400
Jamal Jamal;679043859;20 December 1994;0561057863;O15X13;Volkswagen;2012;09 June 2015;10 August 2015;8060
Aseel Oday;492719996;5 September 1994;0596877593;E68B35;Volkswagen;2011;10 June 2015;26 June 2015;2144
Mohammad Oday;156004121;20 January 1999;0520157794;G27G72;BMW;2015;10 June 2015;11 July 2015;3844
Zeyad Jaber;487252522;25 August 1978;0575202902;M38V49;Ford;2011;11 June 2015;07 August 2015;3420
Salam Amer;716314111;9 August 1993;0583435628;O67R43;Audi;2014;11 June 2015;12 July 2015;4340
Abdallah Salem;814389492;8 February 1991;0558207518;P24H17;BMW;2012;11 June 2015;21 August 2015;9230
Salma Jaber;643683233;28 June 1975;0556460502;S72O69;Honda;2013;11 June 2015;24 July 2015;4321
Jaber Suleiman;106981626;28 September 1989;0566642613;P30B10;Mazda;2015;11 June 2015;09 July 2015;2856
Haneen Amer;487713364;21 August 1986;0533634407;K81C96;BMW;2010;14 June 2015;11 July 2015;3942
Amer Nassar;831268106;27 July 1984;0525829721;T34P55;Kia;2010;16 June 2015;30 June 2015;840
Ahmad Abedlrahman;935134931;27 May 1986;0529269706;T73U27;Kia;2013;17 June 2015;19 August 2015;4725
Nassar Mohammad;517401196;5 January 1980;0564346165;U38R21;Mercedes;2015;17 June 2015;04 July 2015;2720
Salma Abdul_Kreem;741351535;4 May 1978;0594481608;A68E53;Mazda;2014;19 June 2015;20 June 2015;106
Haneen Zeyad;665043928;28 September 1970;0579764825;I39T48;Nissan;2014;19 June 2015;03 July 2015;1428
Jamal Khalaf;412731961;10 November 1991;0579695623;U39C92;Nissan;2012;20 June 2015;24 July 2015;3570
Awwad Mohammad;884876131;9 July 1998;0538647318;E14D45;BMW;2010;20 June 2015;23 July 2015;4422
Mohammad Khalid;189204024;25 April 1984;0511750045;W25O95;BMW;2013;20 June 2015;18 July 2015;3360
Saba Abdullah;599066053;6 March 1992;0576071782;M83P71;Nissan;2012;21 June 2015;02 September 2015;6570
Jamal Awwad;106825064;27 June 1975;0511010723;T30G32;Volkswagen;2013;22 June 2015;06 August 2015;7020
Nassar Abdul_Kreem;728899645;24 August 1973;0523226903;T31L48;Kia;2015;22 June 2015;24 July 2015;2368
Abdul_Kreem Alzeer;773425617;23 November 1988;0515529790;A68E53;Mazda;2014;22 June 2015;12 July 2015;1920
Abdallah Khalaf;231745734;13 July 1978;0590086062;P88O70;BMW;2012;22 June 2015;12 August 2015;8160
Salam Mohammad;193034163;28 March 1997;0556343152;P14X36;Honda;2015;23 June 2015;30 August 2015;7344
Abdallah Mohammad;155136685;28 December 1971;0571656244;V23P96;Volkswagen;2011;24 June 2015;15 August 2015;7280
Salma Nassar;861467641;28 April 1979;0541711926;O46E85;Ford;2012;25 June 2015;19 August 2015;3630
Abedlrahman Salem;339867230;10 December 1971;0599847211;I79K89;BMW;2013;25 June 2015;03 July 2015;992
Haneen Abdul_Kreem;683250081;6 September 1982;0574017067;U56K84;Mercedes;2011;26 June 2015;27 July 2015;4278
Salma Amer;258185944;1 December 1981;0547797987;W89Y12;Ford;2011;27 June 2015;15 August 2015;3234
Nassar Abdullah;432334150;21 October 1978;0534040201;D96N10;Mazda;2012;27 June 2015;16 August 2015;5025
Jaber Amer;890960127;13 February 1995;0553227434;E68B35;Volkswagen;2011;27 June 2015;27 August 2015;7930
Abdul_Kreem Abdullah;780476804;10 September 1984;0543906410;I86L81;Honda;2012;28 June 2015;12 September 2015;8664
Mohammad Abdul_Kreem;779968268;6 February 1976;0525804390;E82D14;Honda;2010;29 June 2015;19 July 2015;2160
Abdallah Amer;520142155;21 June 1989;0514654459;P78S72;Nissan;2014;29 June 2015;23 August 2015;6022
Mohammad Abdullah;736967817;26 October 1977;0515315687;S63C72;Audi;2014;29 June 2015;26 July 2015;3348
Oday Ahmad;792100573;5 April 1995;0577873748;S52Q75;Mazda;2012;29 June 2015;14 July 2015;1710
Abdallah Abdallah;820553536;19 January 1975;0526229484;V31O93;Hyundai;2015;30 June 2015;10 July 2015;760
Ahmad Jaber;770936959;25 June 1994;0552966520;A19D22;Audi;2013;30 June 2015;21 August 2015;7384
Jamal Amer;373406697;8 November 1971;0523429622;T34P55;Kia;2010;01 July 2015;06 August 2015;2844
Oday Jaber;758351856;5 November 1983;0520258356;I39T48;Nissan;2014;04 July 2015;09 September 2015;6834
Amer Zeyad;569534043;11 December 1987;0511724766;I79K89;BMW;2013;04 July 2015;26 July 2015;2904
Aseel Amer;471665396;5 March 1976;0575232300;O48N10;Honda;2010;05 July 2015;30 August 2015;5040
Jaber Alzeer;725845904;11 May 1994;0566494469;U38R21;Mercedes;2015;05 July 2015;23 August 2015;7448
Salem Suleiman;352966450;7 July 1970;0523269515;A92F95;BMW;2015;07 July 2015;11 July 2015;480
